provider_id,provider_name,service_category,region,payer,total_claims,total_billed,total_allowed,total_paid,medicare_benchmark_total,paid_to_billed_rate,allowed_to_billed_rate,benchmark_variance_amount,benchmark_variance_pct,benchmark_flag
PRV009,Provider Group 09,Emergency,Northeast,Managed Medicaid,5,10226.16,4778.22,4152.15,6127.9,0.4060321763007815,0.467254570630618,-1349.6799999999994,-0.22025163596011677,Below benchmark
PRV039,Provider Group 39,Professional,Northeast,Managed Medicaid,36,17928.02,8394.97,7161.66,9758.48,0.39946742585070744,0.46825974089721,-1363.5100000000002,-0.13972565399529438,In range
PRV003,Provider Group 03,Emergency,West,Managed Medicaid,8,16910.96,7933.1900000000005,6985.96,9321.44,0.4131025086689343,0.46911529564258925,-1388.25,-0.14893085188554558,In range
PRV024,Provider Group 24,Emergency,West,Managed Medicaid,5,17246.600000000002,7928.04,6974.889999999999,9336.87,0.40442116127236666,0.45968712673802364,-1408.8300000000008,-0.15088889531502533,In range
PRV034,Provider Group 34,Emergency,Midwest,Managed Medicaid,12,28683.72,13671.97,11245.94,15090.81,0.3920669982833468,0.47664563731621973,-1418.8400000000001,-0.09402013543341943,In range
PRV023,Provider Group 23,Imaging,West,Managed Medicaid,9,9990.93,4628.09,3948.14,6048.35,0.39517242138619724,0.46322914883799604,-1420.2600000000002,-0.234817760215596,Below benchmark
PRV005,Provider Group 05,Professional,Northeast,Managed Medicaid,41,18265.33,8618.19,7228.05,10062.49,0.39572512514145647,0.47183324911184193,-1444.2999999999993,-0.1435330618962105,In range
PRV034,Provider Group 34,Professional,Midwest,Managed Medicaid,32,17103.98,8058.55,7190.39,9536.63,0.420392797465853,0.47115057431077445,-1478.079999999999,-0.15498976053385727,In range
PRV033,Provider Group 33,Inpatient,Midwest,Managed Medicaid,4,25388.22,11805.65,10191.25,13324.45,0.4014164837077983,0.4650050298918159,-1518.800000000001,-0.11398594313461351,In range
PRV032,Provider Group 32,Emergency,West,Managed Medicaid,7,13873.45,6585.49,5124.27,8107.09,0.3693580183732237,0.4746829375533843,-1521.6000000000004,-0.18768756730220096,In range
PRV013,Provider Group 13,Emergency,South,Managed Medicaid,9,16060.050000000001,7501.55,6510.36,9070.71,0.40537607292629846,0.4670938135310911,-1569.159999999999,-0.17299197086005386,In range
PRV017,Provider Group 17,Professional,South,Managed Medicaid,30,21685.75,10245.44,7513.62,11822.83,0.3464772949978673,0.4724503418143251,-1577.3899999999994,-0.13341898682464345,In range
PRV023,Provider Group 23,Outpatient,West,Managed Medicaid,16,29289.68,13515.630000000001,8439.52,15125.41,0.28813971337344757,0.4614468304194515,-1609.7799999999988,-0.10642885052372127,In range
PRV036,Provider Group 36,Professional,Northeast,Managed Medicaid,32,18139.44,8582.63,7543.35,10204.25,0.41585352138765036,0.47314746210467357,-1621.6200000000008,-0.158916137883725,In range
PRV007,Provider Group 07,Inpatient,South,Managed Medicaid,7,94909.45999999999,44404.03,34890.69,46026.04,0.36762078300729983,0.4678567341969916,-1622.010000000002,-0.035241137408301954,In range
PRV015,Provider Group 15,Emergency,Midwest,Managed Medicaid,6,17350.64,8273.67,5877.6,9909.19,0.33875407477764513,0.47685099800353187,-1635.5200000000004,-0.16505082655595466,In range
PRV039,Provider Group 39,Emergency,Northeast,Managed Medicaid,10,33744.43,15747.61,10952.61,17423.4,0.32457534473096744,0.46667287015960857,-1675.7900000000009,-0.09618042402745737,In range
PRV030,Provider Group 30,Emergency,South,Managed Medicaid,6,15742.88,7606.280000000001,4213.9,9390.82,0.2676702102791865,0.4831568302623155,-1784.539999999999,-0.190030263597854,In range
PRV031,Provider Group 31,Emergency,South,Managed Medicaid,9,16450.93,7500.03,6671.24,9312.01,0.4055235783022601,0.4559031009189146,-1811.9800000000005,-0.19458527213780918,In range
PRV028,Provider Group 28,Emergency,Northeast,Managed Medicaid,11,30359.28,14250.78,12655.61,16066.21,0.416861335314935,0.46940441275287165,-1815.4299999999985,-0.11299678019893918,In range
PRV040,Provider Group 40,Inpatient,South,Managed Medicaid,7,72271.85,34149.61,30451.78,35979.5,0.42135049815384545,0.47251606261635754,-1829.8899999999994,-0.05085923928903958,In range
PRV029,Provider Group 29,Emergency,Northeast,Managed Medicaid,8,21466.27,9968.59,7113.78,11811.06,0.33139339065426826,0.4643838915656982,-1842.4699999999993,-0.15599531286776966,In range
PRV018,Provider Group 18,Emergency,Northeast,Managed Medicaid,13,29047.170000000002,14217.11,12583.94,16108.18,0.4332243037789912,0.4894490582042932,-1891.0699999999997,-0.11739811698155841,In range
PRV027,Provider Group 27,Outpatient,South,Managed Medicaid,18,32611.98,14974.869999999999,13097.1,16991.74,0.40160395045011066,0.4591830977450618,-2016.8700000000026,-0.11869708458345068,In range
PRV012,Provider Group 12,Emergency,West,Managed Medicaid,7,18231.54,8336.54,6619.72,10436.76,0.36309165325584125,0.45725923317503625,-2100.2199999999993,-0.20123294968936714,Below benchmark
PRV029,Provider Group 29,Professional,Northeast,Managed Medicaid,32,16297.09,6913.99,5564.68,9022.51,0.34145236971753856,0.42424690542912874,-2108.5200000000004,-0.2336955015843707,Below benchmark
PRV027,Provider Group 27,Inpatient,South,Managed Medicaid,11,108743.16,52481.229999999996,32879.04,54608.91,0.3023550170879713,0.48261637789448086,-2127.6800000000076,-0.03896214006102681,In range
PRV022,Provider Group 22,Outpatient,Midwest,Managed Medicaid,18,34273.04,16179.65,13525.44,18395.86,0.3946378844712929,0.4720809709322546,-2216.210000000001,-0.12047330214515663,In range
PRV010,Provider Group 10,Outpatient,Midwest,Managed Medicaid,18,31875.23,14747.28,11347.7,17018.53,0.35600370569875106,0.4626564263222572,-2271.249999999998,-0.13345747253141124,In range
PRV002,Provider Group 02,Emergency,Midwest,Managed Medicaid,10,25649.84,12036.470000000001,9430.69,14329.0,0.36767051958218844,0.4692610168328536,-2292.529999999999,-0.15999232326052054,In range
PRV001,Provider Group 01,Emergency,South,Managed Medicaid,11,44477.27,19548.17,17063.9,21842.329999999998,0.38365439245709104,0.439509214481914,-2294.16,-0.1050327506268791,In range
PRV014,Provider Group 14,Inpatient,West,Managed Medicaid,12,126201.91,60716.16,53113.32,63027.09,0.42085987446624223,0.48110333670861244,-2310.929999999993,-0.03666566233662372,In range
PRV035,Provider Group 35,Emergency,South,Managed Medicaid,8,25216.02,11040.8,9874.52,13394.949999999999,0.3915970878830204,0.4378486374931492,-2354.1499999999996,-0.17574906961205528,In range
PRV015,Provider Group 15,Outpatient,Midwest,Managed Medicaid,19,33782.73,15855.210000000001,13456.82,18212.56,0.3983342968433871,0.46932885530565466,-2357.3500000000004,-0.1294354006246239,In range
PRV005,Provider Group 05,Emergency,Northeast,Managed Medicaid,8,23028.52,10364.66,9010.7,12725.02,0.3912843725953731,0.4500792929810513,-2360.3600000000006,-0.18548968881777794,In range
PRV007,Provider Group 07,Outpatient,South,Managed Medicaid,17,33140.22,15583.119999999999,12607.119999999999,17944.5,0.3804175108071099,0.4702177595682828,-2361.380000000001,-0.13159352447825245,In range
PRV036,Provider Group 36,Emergency,Northeast,Managed Medicaid,5,18845.68,8787.96,7676.35,11213.97,0.407326771971083,0.4663116427743652,-2426.01,-0.21633819245102318,Below benchmark
PRV037,Provider Group 37,Outpatient,Northeast,Managed Medicaid,20,40262.119999999995,18956.55,14851.29,21409.61,0.3688650771494398,0.470828411419965,-2453.0600000000013,-0.11457751916078814,In range
PRV036,Provider Group 36,Outpatient,Northeast,Managed Medicaid,25,50940.03,24134.16,18099.71,26622.510000000002,0.35531408206865994,0.47377592828272774,-2488.350000000002,-0.09346789615254167,In range
PRV031,Provider Group 31,Outpatient,South,Managed Medicaid,21,32946.28,15441.59,12819.86,17955.64,0.38911403654676646,0.46868994010856463,-2514.0499999999993,-0.1400145024070431,In range
PRV008,Provider Group 08,Inpatient,South,Managed Medicaid,12,164064.34,76481.17,61442.65,79041.7,0.3745033808077977,0.46616571279292013,-2560.529999999999,-0.03239467268543059,In range
PRV009,Provider Group 09,Outpatient,Northeast,Managed Medicaid,20,38817.31,18090.97,14758.01,20736.05,0.3801914661268388,0.46605419077210664,-2645.079999999998,-0.12755949180292284,In range
PRV016,Provider Group 16,Outpatient,Northeast,Managed Medicaid,16,31068.77,14071.71,9972.64,16734.52,0.3209859933302799,0.45292137410010114,-2662.8100000000013,-0.15912078745013308,In range
PRV038,Provider Group 38,Emergency,South,Managed Medicaid,9,33431.810000000005,15013.28,12127.1,17717.29,0.3627413532201816,0.4490717074546666,-2704.01,-0.15261984197357498,In range
PRV019,Provider Group 19,Outpatient,West,Managed Medicaid,16,28611.68,13554.76,11403.9,16271.73,0.39857498755752896,0.473749182152184,-2716.9699999999993,-0.1669748699124186,In range
PRV006,Provider Group 06,Outpatient,West,Managed Medicaid,23,43175.07,20397.29,15638.69,23212.34,0.36221574163052894,0.4724321234453123,-2815.0499999999993,-0.12127385692265404,In range
PRV008,Provider Group 08,Outpatient,South,Managed Medicaid,23,51633.28,24368.36,20890.67,27290.45,0.4045969963558387,0.4719506488838207,-2922.09,-0.10707371992766701,In range
PRV012,Provider Group 12,Outpatient,West,Managed Medicaid,23,62967.18,29898.7,23222.65,32835.1,0.3688056222305017,0.47482990345129,-2936.399999999998,-0.08942869063898079,In range
PRV004,Provider Group 04,Outpatient,South,Managed Medicaid,16,63441.82,22905.78,19397.11,25908.27,0.3057464303514622,0.3610517478849125,-3002.4900000000016,-0.11588925080678877,In range
PRV004,Provider Group 04,Emergency,South,Managed Medicaid,13,45304.29,20834.63,13702.0,23842.7,0.30244376415566826,0.45988205531970594,-3008.0699999999997,-0.12616314427476752,In range
PRV030,Provider Group 30,Outpatient,South,Managed Medicaid,18,36682.92,17248.24,15304.869999999999,20257.559999999998,0.41722060294000585,0.47019811945177764,-3009.319999999996,-0.1485529352992165,In range
PRV021,Provider Group 21,Outpatient,South,Managed Medicaid,21,34539.05,16599.07,13487.32,19630.28,0.3904948167364186,0.48058849331408937,-3031.209999999999,-0.15441501598550808,In range
PRV034,Provider Group 34,Outpatient,Midwest,Managed Medicaid,15,46395.619999999995,22135.1,18424.97,25291.87,0.39712735814285927,0.47709460505108026,-3156.7700000000004,-0.12481362588056955,In range
PRV032,Provider Group 32,Inpatient,West,Managed Medicaid,7,67027.72,32200.57,19430.85,35363.72,0.28989274885077393,0.4804067630526594,-3163.1500000000015,-0.08944618948459046,In range
PRV013,Provider Group 13,Outpatient,South,Managed Medicaid,28,42937.99,20030.43,15899.779999999999,23256.24,0.37029632733157747,0.4664966851033316,-3225.8100000000013,-0.13870728888246772,In range
PRV032,Provider Group 32,Outpatient,West,Managed Medicaid,24,40946.09,19387.8,17115.2,22661.49,0.4179935129337136,0.47349575991260706,-3273.6900000000023,-0.14446049222712196,In range
PRV033,Provider Group 33,Outpatient,Midwest,Managed Medicaid,16,33341.95,15456.68,12532.58,18824.100000000002,0.37588023495926304,0.4635805644240964,-3367.420000000002,-0.17888876493431302,In range
PRV001,Provider Group 01,Inpatient,South,Managed Medicaid,9,60291.35,29434.15,25768.170000000002,32927.39,0.42739414526296066,0.48819855584590494,-3493.239999999998,-0.10608918593304838,In range
PRV011,Provider Group 11,Outpatient,Midwest,Managed Medicaid,19,39853.11,18231.04,15865.37,21739.9,0.39809615861848674,0.4574558924008691,-3508.8600000000006,-0.16140184637463836,In range
PRV024,Provider Group 24,Outpatient,West,Managed Medicaid,21,50649.24,23697.579999999998,20072.85,27306.75,0.39631098117168195,0.46787631956570325,-3609.170000000002,-0.13217134957473892,In range
PRV038,Provider Group 38,Outpatient,South,Managed Medicaid,23,44981.31,21159.4,15458.59,24787.89,0.34366695856567986,0.47040426345964587,-3628.489999999998,-0.1463815597051624,In range
PRV026,Provider Group 26,Outpatient,Northeast,Managed Medicaid,22,55958.13,26483.84,23125.96,30197.76,0.41327256647068084,0.4732795752824478,-3713.9199999999983,-0.12298660562902673,In range
PRV030,Provider Group 30,Inpatient,South,Managed Medicaid,7,77046.37,38012.64,32390.99,41834.3,0.42040903419590053,0.49337353596282346,-3821.6600000000035,-0.09135231138085263,In range
PRV025,Provider Group 25,Inpatient,South,Managed Medicaid,4,39034.520000000004,17929.480000000003,13936.98,21760.14,0.35704243321039936,0.45932369605159745,-3830.659999999996,-0.1760402276823585,In range
PRV028,Provider Group 28,Outpatient,Northeast,Managed Medicaid,20,40897.64,18363.03,14454.35,22466.19,0.3534274838352531,0.44899974668464976,-4103.16,-0.18263710936300281,In range
PRV010,Provider Group 10,Inpatient,Midwest,Managed Medicaid,4,42750.93,20196.91,17597.04,24376.96,0.411617712176086,0.47243206171187385,-4180.049999999999,-0.1714754423849405,In range
PRV018,Provider Group 18,Outpatient,Northeast,Managed Medicaid,19,48978.21,23164.72,18826.95,27542.45,0.3843944072272139,0.47295971004248627,-4377.73,-0.15894482880063318,In range
PRV040,Provider Group 40,Outpatient,South,Managed Medicaid,27,58682.61,28044.38,24327.85,32425.64,0.41456659817959696,0.4778993299718605,-4381.259999999998,-0.13511714803470334,In range
PRV001,Provider Group 01,Outpatient,South,Managed Medicaid,26,51078.15,23785.89,18822.34,28262.36,0.368500816885498,0.46567641936914317,-4476.470000000001,-0.1583898159955503,In range
PRV004,Provider Group 04,Inpatient,South,Managed Medicaid,4,43240.35,19434.92,16623.309999999998,24008.739999999998,0.3844397651730386,0.44946259685687096,-4573.82,-0.19050645723182474,In range
PRV002,Provider Group 02,Outpatient,Midwest,Managed Medicaid,19,41371.57,19086.82,14202.58,23710.1,0.3432932325265877,0.46135111623755154,-4623.279999999999,-0.19499200762544228,In range
PRV006,Provider Group 06,Inpatient,West,Managed Medicaid,4,49265.03,22360.48,9778.279999999999,27073.25,0.1984831837106361,0.45388138401620787,-4712.77,-0.17407477860988246,In range
PRV005,Provider Group 05,Outpatient,Northeast,Managed Medicaid,15,38203.6,17664.98,14018.23,22556.82,0.36693479148561914,0.46239045534975765,-4891.84,-0.2168674485144626,Below benchmark
PRV039,Provider Group 39,Outpatient,Northeast,Managed Medicaid,24,50947.45,24199.62,21225.25,29129.850000000002,0.4166106448899798,0.47499178074663206,-4930.230000000003,-0.16925009912512431,In range
PRV023,Provider Group 23,Inpatient,West,Managed Medicaid,11,99882.59999999999,48156.35,37456.71,53164.21,0.3750073586390423,0.4821295200565464,-5007.860000000001,-0.09419607664630023,In range
PRV020,Provider Group 20,Outpatient,South,Managed Medicaid,21,51047.130000000005,23770.52,20144.59,28832.39,0.39462727875200815,0.46565830439439,-5061.869999999999,-0.17556192878911528,In range
PRV014,Provider Group 14,Outpatient,West,Managed Medicaid,20,42437.66,19652.61,17417.35,24747.44,0.41042201667104167,0.4630936295733553,-5094.829999999998,-0.20587301151149365,Below benchmark
PRV025,Provider Group 25,Outpatient,South,Managed Medicaid,24,58820.659999999996,27214.329999999998,22463.42,32347.55,0.3818967689243881,0.4626661788562046,-5133.220000000001,-0.15868960709543695,In range
PRV038,Provider Group 38,Inpatient,South,Managed Medicaid,9,82587.52,39009.67,33686.18,44341.270000000004,0.4078846295420906,0.47234340006819425,-5331.600000000006,-0.12024012844016432,In range
PRV009,Provider Group 09,Inpatient,Northeast,Managed Medicaid,10,103452.97,49067.26,43353.52,54602.75,0.4190650108933557,0.47429532472581504,-5535.489999999998,-0.10137749472325108,In range
PRV020,Provider Group 20,Inpatient,South,Managed Medicaid,10,97873.7,46705.94,42079.66,52268.659999999996,0.42993837976902893,0.4772062362003276,-5562.719999999994,-0.10642553300582021,In range
PRV021,Provider Group 21,Inpatient,South,Managed Medicaid,12,108183.45,49426.31,43519.33,55190.73,0.402273453102115,0.4568749656255185,-5764.4200000000055,-0.10444543857274592,In range
PRV017,Provider Group 17,Outpatient,South,Managed Medicaid,31,78692.6,37238.28,29619.66,43187.21,0.37639701827109534,0.473211966563565,-5948.93,-0.13774749514960566,In range
PRV028,Provider Group 28,Inpatient,Northeast,Managed Medicaid,8,75384.48,35665.1,30773.07,41821.37,0.40821492699823625,0.473109319053471,-6156.270000000004,-0.14720392947433342,In range
PRV035,Provider Group 35,Outpatient,South,Managed Medicaid,31,75149.51,34671.96,22975.91,41058.32,0.30573599215750047,0.46137306816770995,-6386.360000000001,-0.1555436267241329,In range
PRV015,Provider Group 15,Inpatient,Midwest,Managed Medicaid,10,101850.70999999999,48737.270000000004,28501.96,55676.56,0.2798405627216541,0.47851674278952017,-6939.289999999994,-0.12463575335832519,In range
PRV036,Provider Group 36,Inpatient,Northeast,Managed Medicaid,8,95095.9,46220.86,38849.46,53423.65,0.4085292846484444,0.4860447190678042,-7202.790000000001,-0.13482399648844662,In range
PRV003,Provider Group 03,Inpatient,West,Managed Medicaid,11,107466.75,48934.62,39517.42,56227.12,0.3677176428988501,0.455346607206415,-7292.5,-0.12969719950088143,In range
PRV019,Provider Group 19,Inpatient,West,Managed Medicaid,7,105987.57,49435.649999999994,43929.04,57260.49,0.4144735085444453,0.4664287519753495,-7824.840000000004,-0.1366533887502535,In range
PRV005,Provider Group 05,Inpatient,Northeast,Managed Medicaid,9,82695.66,38942.979999999996,23973.920000000002,46773.46,0.289905419462158,0.47091927194244526,-7830.480000000003,-0.16741288756487127,In range
PRV034,Provider Group 34,Inpatient,Midwest,Managed Medicaid,10,84732.28,40869.25,32873.88,49535.99,0.38797350903339317,0.48233388739214855,-8666.739999999998,-0.17495844940214172,In range
PRV012,Provider Group 12,Inpatient,West,Managed Medicaid,7,88131.75,39901.21,28764.07,49607.55,0.32637579532915206,0.4527450096021014,-9706.340000000004,-0.1956625553973136,In range
PRV029,Provider Group 29,Outpatient,Northeast,Managed Medicaid,26,67172.33,28736.81,21241.93,38531.65,0.316230358541977,0.4278072533735245,-9794.84,-0.2542024543459727,Below benchmark
